"NAME","YEAR","NAICS2017","NAICS2017_LABEL","ESTAB","EMP","PAYANN","state",
"Guam","2017","484","Truck transportation","19","500","12318","66",
"Guam","2017","4841","General freight trucking","11","370","9430","66",
"Guam","2017","48411","General freight trucking, local","9","354","8567","66",
"Guam","2017","53112","Lessors of nonresidential buildings (except miniwarehouses)","44","433","11391","66",
"Guam","2017","531120","Lessors of nonresidential buildings (except miniwarehouses)","44","433","11391","66",
"Guam","2017","541810","Advertising agencies","13","90","2014","66",
"Guam","2017","5419","Other professional, scientific, and technical services","22","173","3475","66",
"Guam","2017","54192","Photographic services","14","69","1387","66",
"Guam","2017","541921","Photography studios, portrait","8","30","668","66",
"Guam","2017","541922","Commercial photography","6","39","719","66",
"Guam","2017","54194","Veterinary services","4","87","1806","66",
"Guam","2017","541940","Veterinary services","4","87","1806","66",
"Guam","2017","54199","All other professional, scientific, and technical services","3","0","0","66",
"Guam","2017","621210","Offices of dentists","26","325","12199","66",
"Guam","2017","6213","Offices of other health practitioners","22","118","2837","66",
"Guam","2017","62131","Offices of chiropractors","7","29","564","66",
"Guam","2017","621310","Offices of chiropractors","7","29","564","66",
"Guam","2017","62132","Offices of optometrists","3","0","0","66",
"Guam","2017","621320","Offices of optometrists","3","0","0","66",
"Guam","2017","62139","Offices of all other health practitioners","10","68","1338","66",
"Guam","2017","72251","Restaurants and other eating places","417","6965","102379","66",
"Guam","2017","722511","Full-service restaurants","255","4973","72094","66",
"Guam","2017","484110","General freight trucking, local","9","354","8567","66",
"Guam","2017","4842","Specialized freight trucking","8","130","2888","66",
"Guam","2017","48421","Used household and office goods moving","3","115","2302","66",
"Guam","2017","484210","Used household and office goods moving","3","115","2302","66",
"Guam","2017","48422","Specialized freight (except used goods) trucking, local","4","7","178","66",
"Guam","2017","484220","Specialized freight (except used goods) trucking, local","4","7","178","66",
"Guam","2017","485","Transit and ground passenger transportation","11","220","3283","66",
"Guam","2017","4853","Taxi and limousine service","5","54","846","66",
"Guam","2017","53113","Lessors of miniwarehouses and self-storage units","7","19","368","66",
"Guam","2017","531130","Lessors of miniwarehouses and self-storage units","7","19","368","66",
"Guam","2017","53119","Lessors of other real estate property","7","156","6945","66",
"Guam","2017","531190","Lessors of other real estate property","7","156","6945","66",
"Guam","2017","5312","Offices of real estate agents and brokers","29","142","3835","66",
"Guam","2017","53121","Offices of real estate agents and brokers","29","142","3835","66",
"Guam","2017","541990","All other professional, scientific, and technical services","3","0","0","66",
"Guam","2017","55","Management of companies and enterprises","8","83","3144","66",
"Guam","2017","551","Management of companies and enterprises","8","83","3144","66",
"Guam","2017","5511","Management of companies and enterprises","8","83","3144","66",
"Guam","2017","55111","Management of companies and enterprises","8","83","3144","66",
"Guam","2017","551112","Offices of other holding companies","4","29","542","66",
"Guam","2017","551114","Corporate, subsidiary, and regional managing offices","4","54","2602","66",
"Guam","2017","56","Administrative and support and waste management and remediation services","179","4530","92501","66",
"Guam","2017","621391","Offices of podiatrists","4","21","657","66",
"Guam","2017","621399","Offices of all other miscellaneous health practitioners","6","47","681","66",
"Guam","2017","6214","Outpatient care centers","10","313","12458","66",
"Guam","2017","62142","Outpatient mental health and substance abuse centers","3","0","0","66",
"Guam","2017","621420","Outpatient mental health and substance abuse centers","3","0","0","66",
"Guam","2017","62149","Other outpatient care centers","6","258","10812","66",
"Guam","2017","621492","Kidney dialysis centers","4","0","0","66",
"Guam","2017","6215","Medical and diagnostic laboratories","13","94","4009","66",
"Guam","2017","62151","Medical and diagnostic laboratories","13","94","4009","66",
"Guam","2017","621511","Medical laboratories","11","0","0","66",
"Guam","2017","722513","Limited-service restaurants","114","1573","25543","66",
"Guam","2017","48531","Taxi service","3","0","0","66",
"Guam","2017","485310","Taxi service","3","0","0","66",
"Guam","2017","4859","Other transit and ground passenger transportation","6","166","2437","66",
"Guam","2017","48599","Other transit and ground passenger transportation","6","166","2437","66",
"Guam","2017","485999","All other transit and ground passenger transportation","6","166","2437","66",
"Guam","2017","487","Scenic and sightseeing transportation","3","0","0","66",
"Guam","2017","488","Support activities for transportation","28","898","27220","66",
"Guam","2017","4881","Support activities for air transportation","7","301","9479","66",
"Guam","2017","48811","Airport operations","5","285","8318","66",
"Guam","2017","488119","Other airport operations","5","285","8318","66",
"Guam","2017","4884","Support activities for road transportation","4","63","1129","66",
"Guam","2017","48841","Motor vehicle towing","3","0","0","66",
"Guam","2017","488410","Motor vehicle towing","3","0","0","66",
"Guam","2017","4885","Freight transportation arrangement","15","256","6561","66",
"Guam","2017","531210","Offices of real estate agents and brokers","29","142","3835","66",
"Guam","2017","5313","Activities related to real estate","24","241","6373","66",
"Guam","2017","53131","Real estate property managers","12","132","2728","66",
"Guam","2017","531311","Residential property managers","12","132","2728","66",
"Guam","2017","561","Administrative and support services","165","4146","81082","66",
"Guam","2017","6216","Home health care services","5","145","3084","66",
"Guam","2017","62161","Home health care services","5","145","3084","66",
"Guam","2017","621610","Home health care services","5","145","3084","66",
"Guam","2017","623","Nursing and residential care facilities","8","233","5297","66",
"Guam","2017","6239","Other residential care facilities","4","0","0","66",
"Guam","2017","62399","Other residential care facilities","4","0","0","66",
"Guam","2017","623990","Other residential care facilities","4","0","0","66",
"Guam","2017","624","Social assistance","57","903","19030","66",
"Guam","2017","6241","Individual and family services","14","296","7314","66",
"Guam","2017","722515","Snack and nonalcoholic beverage bars","47","417","4718","66",
"Guam","2017","81","Other services (except public administration)","283","2374","58859","66",
"Guam","2017","48851","Freight transportation arrangement","15","256","6561","66",
"Guam","2017","488510","Freight transportation arrangement","15","256","6561","66",
"Guam","2017","493","Warehousing and storage","10","82","3800","66",
"Guam","2017","4931","Warehousing and storage","10","82","3800","66",
"Guam","2017","53132","Offices of real estate appraisers","7","26","544","66",
"Guam","2017","531320","Offices of real estate appraisers","7","26","544","66",
"Guam","2017","53139","Other activities related to real estate","5","83","3101","66",
"Guam","2017","531390","Other activities related to real estate","5","83","3101","66",
"Guam","2017","532","Rental and leasing services","110","1160","23524","66",
"Guam","2017","5321","Automotive equipment rental and leasing","51","572","11184","66",
"Guam","2017","5611","Office administrative services","11","342","7272","66",
"Guam","2017","56111","Office administrative services","11","342","7272","66",
"Guam","2017","62411","Child and youth services","3","0","0","66",
"Guam","2017","624110","Child and youth services","3","0","0","66",
"Guam","2017","62412","Services for the elderly and persons with disabilities","10","168","5001","66",
"Guam","2017","624120","Services for the elderly and persons with disabilities","10","168","5001","66",
"Guam","2017","6242","Community food and housing, and emergency and other relief services","10","122","3412","66",
"Guam","2017","62422","Community housing services","8","65","1924","66",
"Guam","2017","624221","Temporary shelters","7","62","1804","66",
"Guam","2017","6244","Child day care services","31","286","4540","66",
"Guam","2017","811","Repair and maintenance","84","734","19176","66",
"Guam","2017","49311","General warehousing and storage","9","58","3523","66",
"Guam","2017","493110","General warehousing and storage","9","58","3523","66",
"Guam","2017","51","Information","48","1770","73026","66",
"Guam","2017","511","Publishing industries (except internet)","6","0","0","66",
"Guam","2017","5111","Newspaper, periodical, book, and directory publishers","6","0","0","66",
"Guam","2017","51111","Newspaper publishers","4","0","0","66",
"Guam","2017","53211","Passenger car rental and leasing","48","515","9539","66",
"Guam","2017","532111","Passenger car rental","46","495","9102","66",
"Guam","2017","561110","Office administrative services","11","342","7272","66",
"Guam","2017","5613","Employment services","5","258","6349","66",
"Guam","2017","56132","Temporary help services","5","258","6349","66",
"Guam","2017","561320","Temporary help services","5","258","6349","66",
"Guam","2017","5614","Business support services","7","69","2243","66",
"Guam","2017","56143","Business service centers","3","0","0","66",
"Guam","2017","5615","Travel arrangement and reservation services","65","1040","25304","66",
"Guam","2017","56151","Travel agencies","24","328","9509","66",
"Guam","2017","62441","Child day care services","31","286","4540","66",
"Guam","2017","624410","Child day care services","31","286","4540","66",
"Guam","2017","71","Arts, entertainment, and recreation","76","1204","23243","66",
"Guam","2017","8111","Automotive repair and maintenance","53","429","10244","66",
"Guam","2017","81111","Automotive mechanical and electrical repair and maintenance","23","273","7729","66",
"Guam","2017","811111","General automotive repair","22","271","7654","66",
"Guam","2017","511110","Newspaper publishers","4","0","0","66",
"Guam","2017","512","Motion picture and sound recording industries","9","200","4007","66",
"Guam","2017","5121","Motion picture and video industries","9","200","4007","66",
"Guam","2017","51211","Motion picture and video production","6","96","2958","66",
"Guam","2017","512110","Motion picture and video production","6","96","2958","66",
"Guam","2017","515","Broadcasting (except internet)","11","159","5700","66",
"Guam","2017","5151","Radio and television broadcasting","11","159","5700","66",
"Guam","2017","51511","Radio broadcasting","9","149","5381","66",
"Guam","2017","515112","Radio stations","8","113","3507","66",
"Guam","2017","53212","Truck, utility trailer, and RV (recreational vehicle) rental and leasing","3","0","0","66",
"Guam","2017","532120","Truck, utility trailer, and RV (recreational vehicle) rental and leasing","3","0","0","66",
"Guam","2017","5322","Consumer goods rental","33","287","4981","66",
"Guam","2017","53221","Consumer electronics and appliances rental","7","104","2686","66",
"Guam","2017","532210","Consumer electronics and appliances rental","7","104","2686","66",
"Guam","2017","53228","Other consumer goods rental","26","183","2295","66",
"Guam","2017","532282","Video tape and disc rental","13","58","978","66",
"Guam","2017","561510","Travel agencies","24","328","9509","66",
"Guam","2017","56152","Tour operators","39","566","12287","66",
"Guam","2017","561520","Tour operators","39","566","12287","66",
"Guam","2017","711","Performing arts, spectator sports, and related industries","10","247","3741","66",
"Guam","2017","7112","Spectator sports","3","19","367","66",
"Guam","2017","71121","Spectator sports","3","19","367","66",
"Guam","2017","7113","Promoters of performing arts, sports, and similar events","4","41","574","66",
"Guam","2017","712","Museums, historical sites, and similar institutions","4","77","1045","66",
"Guam","2017","7121","Museums, historical sites, and similar institutions","4","77","1045","66",
"Guam","2017","71211","Museums","3","0","0","66",
"Guam","2017","712110","Museums","3","0","0","66",
"Guam","2017","713","Amusement, gambling, and recreation industries","62","880","18457","66",
"Guam","2017","81112","Automotive body, paint, interior, and glass repair","13","50","1126","66",
"Guam","2017","811121","Automotive body, paint, and interior repair and maintenance","12","46","1049","66",
"Guam","2017","81119","Other automotive repair and maintenance","17","106","1389","66",
"Guam","2017","811192","Car washes","11","74","732","66",
"Guam","2017","811198","All other automotive repair and maintenance","4","21","504","66",
"Guam","2017","8112","Electronic and precision equipment repair and maintenance","7","110","2938","66",
"Guam","2017","81121","Electronic and precision equipment repair and maintenance","7","110","2938","66",
"Guam","2017","517","Telecommunications","16","1235","56909","66",
"Guam","2017","5173","Wired and wireless telecommunications carriers","12","1211","56109","66",
"Guam","2017","51731","Wired and wireless telecommunications carriers","12","1211","56109","66",
"Guam","2017","517311","Wired telecommunications carriers","3","0","0","66",
"Guam","2017","517312","Wireless telecommunications carriers (except satellite)","9","758","32675","66",
"Guam","2017","5179","Other telecommunications","4","24","800","66",
"Guam","2017","51791","Other telecommunications","4","24","800","66",
"Guam","2017","519","Other information services","4","11","433","66",
"Guam","2017","5191","Other information services","4","11","433","66",
"Guam","2017","532284","Recreational goods rental","8","87","804","66",
"Guam","2017","532289","All other consumer goods rental","4","22","212","66",
"Guam","2017","5324","Commercial and industrial machinery and equipment rental and leasing","24","293","7146","66",
"Guam","2017","53241","Construction, transportation, mining, and forestry machinery and equipment rental and leasing","15","201","5298","66",
"Guam","2017","532411","Commercial air, rail, and water transportation equipment rental and leasing","4","25","962","66",
"Guam","2017","532412","Construction, mining, and forestry machinery and equipment rental and leasing","11","176","4336","66",
"Guam","2017","5616","Investigation and security services","12","838","14434","66",
"Guam","2017","56161","Investigation, guard, and armored car services","8","803","12997","66",
"Guam","2017","561612","Security guards and patrol services","6","283","4691","66",
"Guam","2017","56162","Security systems services","4","0","0","66",
"Guam","2017","561622","Locksmiths","3","0","0","66",
"Guam","2017","5617","Services to buildings and dwellings","58","1555","24157","66",
"Guam","2017","7131","Amusement parks and arcades","22","375","7267","66",
"Guam","2017","71311","Amusement and theme parks","4","82","1721","66",
"Guam","2017","713110","Amusement and theme parks","4","82","1721","66",
"Guam","2017","71312","Amusement arcades","18","293","5546","66",
"Guam","2017","713120","Amusement arcades","18","293","5546","66",
"Guam","2017","811212","Computer and office machine repair and maintenance","3","13","280","66",
"Guam","2017","811219","Other electronic and precision equipment repair and maintenance","3","0","0","66",
"Guam","2017","8113","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","14","132","3674","66",
"Guam","2017","81131","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","14","132","3674","66",
"Guam","2017","811310","Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance","14","132","3674","66",
"Guam","2017","8114","Personal and household goods repair and maintenance","10","63","2320","66",
"Guam","2017","81141","Home and garden equipment and appliance repair and maintenance","6","58","2231","66",
"Guam","2017","811412","Appliance repair and maintenance","6","58","2231","66",
"Guam","2017","51913","Internet publishing and broadcasting and web search portals","4","11","433","66",
"Guam","2017","519130","Internet publishing and broadcasting and web search portals","4","11","433","66",
"Guam","2017","52","Finance and insurance","128","2236","97117","66",
"Guam","2017","522","Credit intermediation and related activities","62","1222","55243","66",
"Guam","2017","53249","Other commercial and industrial machinery and equipment rental and leasing","8","87","1726","66",
"Guam","2017","532490","Other commercial and industrial machinery and equipment rental and leasing","8","87","1726","66",
"Guam","2017","54","Professional, scientific, and technical services","252","2698","118143","66",
"Guam","2017","56171","Exterminating and pest control services","3","23","507","66",
"Guam","2017","561710","Exterminating and pest control services","3","23","507","66",
"Guam","2017","56172","Janitorial services","26","1050","15396","66",
"Guam","2017","561720","Janitorial services","26","1050","15396","66",
"Guam","2017","7132","Gambling industries","5","47","663","66",
"Guam","2017","71329","Other gambling industries","5","47","663","66",
"Guam","2017","713290","Other gambling industries","5","47","663","66",
"Guam","2017","7139","Other amusement and recreation industries","35","458","10527","66",
"Guam","2017","71391","Golf courses and country clubs","7","196","4277","66",
"Guam","2017","713910","Golf courses and country clubs","7","196","4277","66",
"Guam","2017","81149","Other personal and household goods repair and maintenance","3","3","45","66",
"Guam","2017","811490","Other personal and household goods repair and maintenance","3","3","45","66",
"Guam","2017","812","Personal and laundry services","95","741","16983","66",
"Guam","2017","8121","Personal care services","58","230","3801","66",
"Guam","2017","5221","Depository credit intermediation","30","945","47007","66",
"Guam","2017","52211","Commercial banking","20","617","33444","66",
"Guam","2017","522110","Commercial banking","20","617","33444","66",
"Guam","2017","52212","Savings institutions","4","0","0","66",
"Guam","2017","522120","Savings institutions","4","0","0","66",
"Guam","2017","52213","Credit unions","6","245","10131","66",
"Guam","2017","541","Professional, scientific, and technical services","252","2698","118143","66",
"Guam","2017","5411","Legal services","46","263","11226","66",
"Guam","2017","56173","Landscaping services","27","441","7738","66",
"Guam","2017","561730","Landscaping services","27","441","7738","66",
"Guam","2017","5619","Other support services","5","39","932","66",
"Guam","2017","56199","All other support services","3","22","550","66",
"Guam","2017","561990","All other support services","3","22","550","66",
"Guam","2017","562","Waste management and remediation services","14","384","11419","66",
"Guam","2017","71394","Fitness and recreational sports centers","10","79","1449","66",
"Guam","2017","713940","Fitness and recreational sports centers","10","79","1449","66",
"Guam","2017","71399","All other amusement and recreation industries","16","118","2143","66",
"Guam","2017","713990","All other amusement and recreation industries","16","118","2143","66",
"Guam","2017","72","Accommodation and food services","554","14739","252588","66",
"Guam","2017","81211","Hair, nail, and skin care services","37","129","2328","66",
"Guam","2017","812111","Barber shops","8","21","321","66",
"Guam","2017","812112","Beauty salons","22","63","1015","66",
"Guam","2017","812113","Nail salons","7","45","992","66",
"Guam","2017","81219","Other personal care services","21","101","1473","66",
"Guam","2017","522130","Credit unions","6","245","10131","66",
"Guam","2017","5222","Nondepository credit intermediation","23","189","6366","66",
"Guam","2017","52229","Other nondepository credit intermediation","22","181","6072","66",
"Guam","2017","522291","Consumer lending","6","96","4401","66",
"Guam","2017","522292","Real estate credit","3","0","0","66",
"Guam","2017","522298","All other nondepository credit intermediation","13","65","1169","66",
"Guam","2017","5223","Activities related to credit intermediation","9","88","1870","66",
"Guam","2017","54111","Offices of lawyers","45","259","11224","66",
"Guam","2017","541110","Offices of lawyers","45","259","11224","66",
"Guam","2017","5621","Waste collection","9","314","9954","66",
"Guam","2017","56211","Waste collection","9","314","9954","66",
"Guam","2017","562111","Solid waste collection","7","255","7008","66",
"Guam","2017","5629","Remediation and other waste management services","4","70","1455","66",
"Guam","2017","56291","Remediation services","3","19","493","66",
"Guam","2017","562910","Remediation services","3","19","493","66",
"Guam","2017","61","Educational services","61","1287","27104","66",
"Guam","2017","611","Educational services","61","1287","27104","66",
"Guam","2017","721","Accommodation","39","6488","129126","66",
"Guam","2017","812199","Other personal care services","21","101","1473","66",
"Guam","2017","8122","Death care services","8","87","2068","66",
"Guam","2017","81221","Funeral homes and funeral services","5","64","1425","66",
"Guam","2017","812210","Funeral homes and funeral services","5","64","1425","66",
"Guam","2017","81222","Cemeteries and crematories","3","0","0","66",
"Guam","2017","812220","Cemeteries and crematories","3","0","0","66",
"Guam","2017","8123","Drycleaning and laundry services","17","185","4642","66",
"Guam","2017","81231","Coin-operated laundries and drycleaners","6","15","197","66",
"Guam","2017","812310","Coin-operated laundries and drycleaners","6","15","197","66",
"Guam","2017","52232","Financial transactions processing, reserve, and clearinghouse activities","3","0","0","66",
"Guam","2017","522320","Financial transactions processing, reserve, and clearinghouse activities","3","0","0","66",
"Guam","2017","52239","Other activities related to credit intermediation","4","39","530","66",
"Guam","2017","522390","Other activities related to credit intermediation","4","39","530","66",
"Guam","2017","523","Securities, commodity contracts, and other financial investments and related activities","10","59","2432","66",
"Guam","2017","5231","Securities and commodity contracts intermediation and brokerage","3","0","0","66",
"Guam","2017","5239","Other financial investment activities","7","38","1094","66",
"Guam","2017","52393","Investment advice","6","32","856","66",
"Guam","2017","523930","Investment advice","6","32","856","66",
"Guam","2017","524","Insurance carriers and related activities","54","931","38569","66",
"Guam","2017","5412","Accounting, tax preparation, bookkeeping, and payroll services","38","223","8903","66",
"Guam","2017","54121","Accounting, tax preparation, bookkeeping, and payroll services","38","223","8903","66",
"Guam","2017","541211","Offices of certified public accountants","32","203","8700","66",
"Guam","2017","6111","Elementary and secondary schools","12","754","15829","66",
"Guam","2017","61111","Elementary and secondary schools","12","754","15829","66",
"Guam","2017","611110","Elementary and secondary schools","12","754","15829","66",
"Guam","2017","6115","Technical and trade schools","3","0","0","66",
"Guam","2017","61151","Technical and trade schools","3","0","0","66",
"Guam","2017","611519","Other technical and trade schools","3","0","0","66",
"Guam","2017","6116","Other schools and instruction","40","389","8226","66",
"Guam","2017","7211","Traveler accommodation","39","6488","129126","66",
"Guam","2017","72111","Hotels (except casino hotels) and motels","38","6480","129054","66",
"Guam","2017","81232","Drycleaning and laundry services (except coin-operated)","11","170","4445","66",
"Guam","2017","812320","Drycleaning and laundry services (except coin-operated)","11","170","4445","66",
"Guam","2017","8129","Other personal services","12","239","6472","66",
"Guam","2017","81291","Pet care (except veterinary) services","3","0","0","66",
"Guam","2017","812910","Pet care (except veterinary) services","3","0","0","66",
"Guam","2017","81299","All other personal services","7","221","6190","66",
"Guam","2017","812990","All other personal services","7","221","6190","66",
"Guam","2017","813","Religious, grantmaking, civic, professional, and similar organizations","104","899","22700","66",
"Guam","2017","5241","Insurance carriers","12","186","8625","66",
"Guam","2017","52411","Direct life, health, and medical insurance carriers","9","147","6476","66",
"Guam","2017","524113","Direct life insurance carriers","7","68","3101","66",
"Guam","2017","5242","Agencies, brokerages, and other insurance related activities","42","745","29944","66",
"Guam","2017","541219","Other accounting services","4","0","0","66",
"Guam","2017","5413","Architectural, engineering, and related services","69","618","32670","66",
"Guam","2017","54131","Architectural services","12","80","3900","66",
"Guam","2017","61161","Fine arts schools","3","0","0","66",
"Guam","2017","611610","Fine arts schools","3","0","0","66",
"Guam","2017","61162","Sports and recreation instruction","27","277","6200","66",
"Guam","2017","611620","Sports and recreation instruction","27","277","6200","66",
"Guam","2017","61169","All other schools and instruction","9","58","721","66",
"Guam","2017","611691","Exam preparation and tutoring","5","23","295","66",
"Guam","2017","721110","Hotels (except casino hotels) and motels","38","6480","129054","66",
"Guam","2017","722","Food services and drinking places","515","8251","123462","66",
"Guam","2017","8131","Religious organizations","60","659","17514","66",
"Guam","2017","81311","Religious organizations","60","659","17514","66",
"Guam","2017","813110","Religious organizations","60","659","17514","66",
"Guam","2017","8132","Grantmaking and giving services","9","26","1109","66",
"Guam","2017","81321","Grantmaking and giving services","9","26","1109","66",
"Guam","2017","452319","All other general merchandise stores","16","681","18880","66",
"Guam","2017","453","Miscellaneous store retailers","93","646","14265","66",
"Guam","2017","52421","Insurance agencies and brokerages","37","710","28576","66",
"Guam","2017","524210","Insurance agencies and brokerages","37","710","28576","66",
"Guam","2017","541310","Architectural services","12","80","3900","66",
"Guam","2017","54133","Engineering services","45","425","24934","66",
"Guam","2017","541330","Engineering services","45","425","24934","66",
"Guam","2017","611692","Automobile driving schools","3","3","43","66",
"Guam","2017","62","Health care and social assistance","218","4677","195114","66",
"Guam","2017","621","Ambulatory health care services","151","1768","73467","66",
"Guam","2017","7223","Special food services","30","753","13886","66",
"Guam","2017","813219","Other grantmaking and giving services","5","10","326","66",
"Guam","2017","8134","Civic and social organizations","14","104","1388","66",
"Guam","2017","81341","Civic and social organizations","14","104","1388","66",
"Guam","2017","813410","Civic and social organizations","14","104","1388","66",
"Guam","2017","8139","Business, professional, labor, political, and similar organizations","19","106","2535","66",
"Guam","2017","81399","Other similar organizations (except business, professional, labor, and political organizations)","12","83","1666","66",
"Guam","2017","4531","Florists","6","33","897","66",
"Guam","2017","45311","Florists","6","33","897","66",
"Guam","2017","453110","Florists","6","33","897","66",
"Guam","2017","4532","Office supplies, stationery, and gift stores","72","555","12219","66",
"Guam","2017","45321","Office supplies and stationery stores","11","70","1652","66",
"Guam","2017","453210","Office supplies and stationery stores","11","70","1652","66"
